Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
201911,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,"768,755",348.707268
201911,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,"44,156",20.0291616
201911,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,"108,060",49.016016
201911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,"681,070",308.933352
201911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,"166,802",75.6613872
201911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,"239,690",108.723384
201911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,"39,938",18.1158768
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,"636,746",288.8279856
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,"6,497",2.9470392
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,"43,116",19.5574176
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,"441,667",200.3401512
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,"4,507",2.0443752
201911,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,"51,627",23.4180072
201911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,"1,541,354",699.1581744
201911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,"1,210",0.548856
201911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,"54,740",24.830064
201911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,"544,244",246.8690784
201911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,"15,353",6.9641208
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"4,708",2.1355488
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,397,0.1800792
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,273,0.1238328
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"2,289",1.0382904
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,265,0.120204
201911,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,"11,108",5.0385888
201911,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,"284,045",128.842812
201911,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,"184,282",83.5903152
201911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,"10,763",4.8820968
201911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,"8,674",3.9345264
201911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,"10,029",4.5491544
201911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,"18,855",8.552628
201911,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,"957,824",434.4689664
201911,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,"7,824",3.5489664
201911,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,"469,139",212.8014504
201911,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,"54,127",24.5520072
201911,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,"27,659",12.5461224
201911,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,"1,737",0.7879032
201911,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Cargo,Passenger,"125,255",56.815668
201911,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Cargo,Passenger,"61,001",27.6700536
201911,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,"626,231",284.0583816
201911,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,"467,077",211.8661272
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,"3,742,772","1,697.721379"
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,"34,950",15.85332
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,"2,165,910",982.456776
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,"6,380,000","2,893.968"
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,"88,210",40.012056
201911,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,"1,887,264",856.0629504
201911,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,"10,394,953","4,715.150681"
201911,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,"1,606",0.7284816
201911,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,"495,670",224.835912
201911,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,"3,391,709","1,538.479202"
201911,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,"5,904",2.6780544
201911,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,"973,208",441.4471488
201911,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,"1,379,935",625.938516
201911,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,675,0.30618
201911,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,"809,971",367.4028456
201911,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,498,0.2258928
201911,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,"289,368",131.2573248
201911,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Cargo,Passenger,277,0.1256472
201911,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,"25,648",11.6339328
201911,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Express,Passenger,198,0.0898128
201911,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,"30,042",13.6270512
201911,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,"2,834,384","1,285.676582"
201911,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,337,0.1528632
201911,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,"328,588",149.0475168
201911,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,"1,406,469",637.9743384
201911,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,"2,046",0.9280656
201911,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,"139,008",63.0540288
201911,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,"23,855",10.820628
201911,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,299,0.1356264
201911,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,"4,205",1.907388
201911,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Express,Passenger,89,0.0403704
201911,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,"81,239",36.8500104
201911,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,"205,324",93.1349664
201911,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Express,Passenger,"4,407",1.9990152
201911,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Cargo,Passenger,"247,497",112.2646392
201911,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Express,Passenger,"4,264",1.9341504
201911,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Mail,Passenger,"55,600",25.22016
201911,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,"650,136",294.9016896
201911,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,"366,729",166.3482744
201912,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,"150,011",68.0449896
201912,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,"272,837",123.7588632
201912,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,"156,808",71.1281088
201912,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,"6,513",2.9542968
201912,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,"43,625",19.7883
201912,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,"197,733",89.6916888
201912,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,"59,770",27.111672
201912,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,"849,095",385.149492
201912,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,"168,103",76.2515208
201912,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,"431,630",195.787368
201912,Air France,AF,Air France,AF,International,Europe,Deplaned,Express,Passenger,"28,676",13.0074336
201912,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,"802,144",363.8525184
201912,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,"280,192",127.0950912
201912,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Cargo,Passenger,"579,234",262.7405424
201912,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,"10,662",4.8362832
201912,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,"249,091",112.9876776
201912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,"492,288",223.3018368
201912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,"81,494",36.9656784
201912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,"380,700",172.68552
201912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,"48,177",21.8530872
201912,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Cargo,Passenger,"10,516",4.7700576
201912,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Cargo,Passenger,"12,626",5.7271536
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"204,306",92.6732016
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,"11,692",5.3034912
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,"12,075",5.47722
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"265,819",120.5754984
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,"5,555",2.519748
201912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,"142,932",64.8339552
201912,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,"7,946",3.6043056
201912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,"974,574",442.0667664
201912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,"268,699",121.8818664
201912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,"385,587",174.9022632
201912,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,"234,061",106.1700696
201912,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,"420,494",190.7360784
201912,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,"266,208",120.7519488
201912,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,"638,229",289.5006744
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,"483,907",219.5002152
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,"339,261",153.8887896
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,"11,904",5.3996544
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,"113,027",51.2690472
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,"1,393,543",632.1111048
201912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,"208,744",94.6862784
201912,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,"885,206",401.5294416
201912,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,"29,438",13.3530768
201912,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,"948,696",430.3285056
201912,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,"786,551",356.7795336
201912,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,"164,386",74.5654896
201912,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,"757,387",343.5507432
201912,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,"21,943",9.9533448
201912,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Cargo,Passenger,"9,138",4.1449968
201912,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Cargo,Passenger,"2,670",1.211112
201912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,"1,433,267",650.1299112
201912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,"571,376",259.1761536
201912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,"345,563",156.7473768
201912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,"1,038,332",470.9873952
201912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,"322,653",146.3554008
201912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,"256,185",116.205516
201912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,"379,825",172.28862
201912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,"1,279,723",580.4823528
201912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,"179,800",81.55728
201912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,"41,222",18.6982992
201912,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,"668,289",303.1358904
201912,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,"360,317",163.4397912
201912,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Cargo,Passenger,"207,994",94.3460784
201912,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Mail,Passenger,"72,281",32.7866616
201912,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,"280,275",127.13274
201912,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,136,0.0616896
201912,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,157,0.0712152
201912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,"343,507",155.8147752
201912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,"627,118",284.4607248
201912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,"268,588",121.8315168
201912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,"968,717",439.4100312
201912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,"2,928,097","1,328.184799"
201912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,"1,127",0.5112072
201912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,"322,546",146.3068656
201912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,"1,007,171",456.8527656
201912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,"6,486",2.9420496
201912,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Cargo,Passenger,"61,860",28.059696
201912,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Cargo,Passenger,"20,472",9.2860992
201912,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,"281,202",127.5532272
201912,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,"419,753",190.3999608
201912,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,"2,365,522","1,073.000779"
201912,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,"2,373,038","1,076.410037"
201912,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Cargo,Passenger,"24,297",11.0211192
201912,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Cargo,Passenger,"1,565",0.709884
201912,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Cargo,Passenger,"6,633",3.0087288
201912,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Cargo,Passenger,"14,251",6.4642536
201912,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,"161,722",73.3570992
201912,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,"477,169",216.4438584
